#SampleID	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Acidobacteriota;c__Subgroup_21	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Patescibacteria;c__uncultured	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Chloroflexi;c__P2-11E	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Firmicutes;c__Symbiobacteriia	d__Bacteria;p__Acidobacteriota;c__Subgroup_18	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__WS2;c__WS2	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Rs-K70_termite_group;c__Rs-K70_termite_group	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__WWE3	d__Bacteria;p__Planctomycetota;c__Pla3_lineage	d__Bacteria;p__Patescibacteria;c__Dojkabacteria	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_20	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__RCP2-54;c__RCP2-54
SRR6765038	207.0	2364.0	2428.0	3512.0	743.0	0.0	313.0	21.0	34.0	57.0	306.0	112.0	0.0	292.0	112.0	39.0	538.0	32.0	1030.0	25.0	89.0	0.0	580.0	0.0	28.0	0.0	0.0	0.0	120.0	0.0	233.0	69.0	0.0	0.0	30.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765039	60.0	1983.0	2035.0	3001.0	529.0	0.0	54.0	70.0	93.0	74.0	480.0	93.0	0.0	399.0	125.0	0.0	435.0	33.0	1547.0	30.0	0.0	0.0	100.0	0.0	12.0	0.0	0.0	0.0	53.0	62.0	0.0	64.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765040	0.0	1708.0	2865.0	3736.0	508.0	0.0	9.0	27.0	16.0	0.0	161.0	61.0	0.0	161.0	0.0	0.0	87.0	139.0	1494.0	39.0	0.0	0.0	578.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765041	96.0	1747.0	2112.0	2740.0	438.0	0.0	0.0	6.0	83.0	0.0	238.0	50.0	0.0	161.0	12.0	0.0	132.0	25.0	1773.0	50.0	0.0	0.0	482.0	0.0	0.0	0.0	0.0	33.0	17.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765043	54.0	1818.0	2767.0	3250.0	567.0	0.0	0.0	0.0	30.0	0.0	199.0	37.0	0.0	38.0	0.0	13.0	200.0	32.0	1625.0	50.0	0.0	0.0	322.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	19.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765044	123.0	1476.0	2127.0	3366.0	852.0	0.0	0.0	41.0	121.0	0.0	24.0	69.0	0.0	0.0	18.0	0.0	240.0	0.0	721.0	59.0	0.0	0.0	670.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	28.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765045	83.0	1897.0	2619.0	3539.0	545.0	0.0	0.0	0.0	90.0	0.0	656.0	35.0	0.0	100.0	0.0	0.0	182.0	0.0	1148.0	88.0	13.0	0.0	738.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765046	2248.0	3443.0	2027.0	1598.0	629.0	0.0	1098.0	225.0	165.0	324.0	0.0	488.0	227.0	1830.0	372.0	0.0	1828.0	157.0	1374.0	162.0	72.0	76.0	341.0	0.0	46.0	120.0	313.0	178.0	769.0	339.0	0.0	52.0	0.0	113.0	92.0	137.0	0.0	7.0	196.0	0.0	0.0	214.0	30.0	54.0	0.0	25.0	0.0	79.0	0.0	71.0	13.0	0.0	18.0	0.0	0.0	0.0	0.0	33.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765047	2328.0	2625.0	1789.0	1004.0	779.0	48.0	884.0	576.0	178.0	587.0	26.0	486.0	242.0	1889.0	237.0	0.0	1924.0	21.0	663.0	107.0	18.0	370.0	213.0	0.0	17.0	77.0	227.0	51.0	569.0	319.0	0.0	0.0	63.0	149.0	0.0	155.0	0.0	43.0	148.0	0.0	30.0	138.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	33.0	0.0	121.0	0.0	22.0	31.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765048	2163.0	3485.0	2968.0	2300.0	223.0	25.0	357.0	617.0	205.0	412.0	271.0	394.0	240.0	1700.0	302.0	0.0	1110.0	54.0	841.0	142.0	0.0	558.0	292.0	0.0	71.0	13.0	279.0	32.0	566.0	303.0	50.0	0.0	125.0	0.0	0.0	142.0	0.0	0.0	150.0	16.0	0.0	0.0	45.0	52.0	0.0	0.0	0.0	35.0	30.0	24.0	48.0	0.0	0.0	0.0	229.0	0.0	0.0	30.0	31.0	0.0	0.0	0.0	0.0	76.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	11.0	25.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765049	1996.0	1957.0	2056.0	1529.0	439.0	48.0	785.0	589.0	184.0	651.0	88.0	453.0	0.0	1483.0	375.0	14.0	987.0	41.0	424.0	99.0	12.0	565.0	299.0	50.0	124.0	285.0	216.0	246.0	754.0	313.0	0.0	0.0	0.0	136.0	0.0	178.0	46.0	0.0	119.0	0.0	0.0	149.0	57.0	0.0	0.0	0.0	6.0	72.0	35.0	54.0	0.0	10.0	10.0	0.0	126.0	46.0	18.0	81.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765050	0.0	1802.0	2491.0	3262.0	163.0	0.0	0.0	0.0	13.0	0.0	456.0	53.0	58.0	466.0	0.0	0.0	29.0	0.0	1607.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765051	0.0	1849.0	2897.0	3087.0	291.0	0.0	24.0	0.0	0.0	0.0	420.0	105.0	0.0	101.0	0.0	0.0	204.0	32.0	2026.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765052	0.0	1529.0	3167.0	4925.0	429.0	0.0	62.0	22.0	131.0	0.0	396.0	39.0	0.0	90.0	0.0	0.0	122.0	95.0	1291.0	0.0	0.0	0.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765054	66.0	1567.0	3578.0	3704.0	439.0	0.0	51.0	0.0	42.0	20.0	300.0	78.0	0.0	131.0	0.0	0.0	191.0	33.0	1026.0	0.0	0.0	0.0	507.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765055	0.0	2167.0	3372.0	4332.0	531.0	0.0	0.0	26.0	25.0	0.0	345.0	21.0	0.0	117.0	16.0	0.0	198.0	13.0	789.0	29.0	0.0	0.0	478.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765056	480.0	2793.0	3589.0	5426.0	1337.0	0.0	419.0	84.0	0.0	98.0	345.0	254.0	48.0	382.0	227.0	0.0	1100.0	75.0	954.0	115.0	111.0	0.0	483.0	0.0	23.0	0.0	56.0	0.0	155.0	81.0	92.0	120.0	0.0	0.0	0.0	0.0	0.0	110.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765057	406.0	2582.0	3148.0	4747.0	1127.0	0.0	654.0	0.0	36.0	112.0	395.0	202.0	0.0	335.0	154.0	73.0	778.0	0.0	929.0	120.0	163.0	9.0	439.0	0.0	30.0	48.0	59.0	34.0	107.0	0.0	156.0	109.0	0.0	0.0	25.0	0.0	0.0	30.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	37.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765058	803.0	2647.0	2833.0	4950.0	980.0	0.0	424.0	140.0	99.0	148.0	1284.0	219.0	81.0	729.0	157.0	0.0	1239.0	82.0	1881.0	65.0	55.0	15.0	373.0	0.0	99.0	0.0	27.0	130.0	119.0	99.0	0.0	82.0	0.0	0.0	0.0	55.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	21.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765059	932.0	2601.0	2578.0	5391.0	988.0	0.0	584.0	138.0	43.0	242.0	900.0	213.0	135.0	798.0	181.0	0.0	1519.0	127.0	2538.0	0.0	19.0	11.0	315.0	0.0	129.0	0.0	0.0	61.0	131.0	0.0	0.0	81.0	0.0	54.0	40.0	46.0	21.0	118.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	13.0	0.0	0.0	5.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765060	1252.0	3321.0	2612.0	2026.0	525.0	0.0	1011.0	261.0	525.0	348.0	336.0	205.0	211.0	1512.0	416.0	91.0	1163.0	236.0	1834.0	0.0	36.0	390.0	219.0	0.0	90.0	0.0	38.0	214.0	411.0	357.0	0.0	32.0	0.0	0.0	106.0	45.0	0.0	122.0	62.0	0.0	0.0	0.0	0.0	87.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765061	1262.0	3666.0	2222.0	1473.0	683.0	27.0	993.0	236.0	307.0	446.0	185.0	330.0	623.0	1726.0	170.0	0.0	1066.0	291.0	1815.0	99.0	89.0	579.0	211.0	0.0	47.0	196.0	64.0	242.0	500.0	364.0	84.0	100.0	0.0	74.0	163.0	116.0	18.0	166.0	66.0	0.0	0.0	117.0	0.0	56.0	0.0	0.0	0.0	24.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765062	0.0	3178.0	2655.0	1635.0	123.0	0.0	78.0	0.0	218.0	0.0	283.0	182.0	43.0	412.0	0.0	0.0	111.0	64.0	4230.0	0.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	174.0	44.0	75.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765063	0.0	1973.0	2751.0	4153.0	559.0	0.0	0.0	0.0	32.0	0.0	199.0	71.0	0.0	0.0	0.0	0.0	629.0	0.0	1135.0	0.0	0.0	0.0	886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	247.0	0.0	0.0	0.0	0.0	0.0	40.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765064	0.0	1610.0	2946.0	3293.0	368.0	0.0	0.0	0.0	0.0	0.0	227.0	0.0	0.0	131.0	0.0	0.0	193.0	0.0	574.0	0.0	0.0	0.0	574.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765067	140.0	2347.0	3158.0	3441.0	570.0	0.0	86.0	0.0	0.0	0.0	185.0	33.0	0.0	128.0	0.0	0.0	312.0	95.0	1291.0	0.0	0.0	0.0	665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765072	78.0	3982.0	4026.0	6045.0	537.0	0.0	95.0	60.0	217.0	0.0	1012.0	64.0	84.0	296.0	0.0	0.0	365.0	129.0	2796.0	85.0	0.0	0.0	890.0	0.0	14.0	41.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	16.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6765074	1284.0	3019.0	1954.0	1241.0	550.0	66.0	154.0	363.0	374.0	303.0	108.0	221.0	230.0	795.0	351.0	0.0	1077.0	149.0	1041.0	161.0	60.0	190.0	0.0	31.0	25.0	18.0	57.0	152.0	586.0	275.0	0.0	0.0	0.0	79.0	81.0	110.0	0.0	0.0	96.0	0.0	0.0	144.0	23.0	0.0	15.0	0.0	0.0	0.0	0.0	21.0	0.0	3.0	40.0	0.0	0.0	0.0	20.0	45.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
