#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR5224546	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224547	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Bothriochloa bladhii	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224548	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Bothriochloa bladhii	Endosphere	Not available for this type of experiment	341F,785R
SRR5224549	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224550	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Bothriochloa bladhii	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224551	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Bothriochloa bladhii	Endosphere	Not available for this type of experiment	341F,785R
SRR5224552	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224553	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224554	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Endosphere	Not available for this type of experiment	341F,785R
SRR5224555	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224556	naylor2017drought	Naylor et al. (2017)	Drought	Asterids	Solanum lycopersicum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224558	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224559	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Brachypodium distachyon	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224560	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Brachypodium distachyon	Endosphere	Not available for this type of experiment	341F,785R
SRR5224561	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224562	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Avena sativa	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224563	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Avena sativa	Endosphere	Not available for this type of experiment	341F,785R
SRR5224564	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224565	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Avena sativa	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224567	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224568	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224569	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5224570	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224571	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224573	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224574	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum monococcum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224575	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum monococcum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224576	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224577	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum monococcum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224579	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224580	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Secale cereale	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224581	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Secale cereale	Endosphere	Not available for this type of experiment	341F,785R
SRR5224582	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224583	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Secale cereale	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224585	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224586	naylor2017drought	Naylor et al. (2017)	Control	Asterids	Solanum lycopersicum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224587	naylor2017drought	Naylor et al. (2017)	Control	Asterids	Solanum lycopersicum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224588	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224589	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224590	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224591	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224592	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224593	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224594	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224597	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224598	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224599	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5224600	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224601	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum turgidum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224603	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum turgidum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224604	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum turgidum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224605	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224607	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Hordeum vulgare	Endosphere	Not available for this type of experiment	341F,785R
SRR5224608	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224609	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Hordeum vulgare	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224610	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Hordeum vulgare	Endosphere	Not available for this type of experiment	341F,785R
SRR5224611	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224614	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224617	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224618	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224619	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224620	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224622	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224623	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224624	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Endosphere	Not available for this type of experiment	341F,785R
SRR5224625	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224628	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224629	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Eragrostis tef	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224630	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Eragrostis tef	Endosphere	Not available for this type of experiment	341F,785R
SRR5224631	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224632	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Eragrostis tef	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224633	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Eragrostis tef	Endosphere	Not available for this type of experiment	341F,785R
SRR5224634	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224635	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Miscanthus sinensis	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224636	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Miscanthus sinensis	Endosphere	Not available for this type of experiment	341F,785R
SRR5224637	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Lolium arundinaceum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224638	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Lolium arundinaceum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224639	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224640	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Lolium arundinaceum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224641	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Lolium arundinaceum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224642	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224643	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224644	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Endosphere	Not available for this type of experiment	341F,785R
SRR5224645	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224646	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Cenchrus americanus	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224648	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224660	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224672	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224682	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224694	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224697	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224699	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224710	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224718	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224721	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224730	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224742	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224753	naylor2017drought	Naylor et al. (2017)	Drought	Asterids	Solanum lycopersicum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224772	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224789	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Miscanthus sinensis	Endosphere	Not available for this type of experiment	341F,785R
SRR5224790	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224796	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224801	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Endosphere	Not available for this type of experiment	341F,785R
SRR5224804	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Zea mays	Endosphere	Not available for this type of experiment	341F,785R
SRR5224805	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224808	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224814	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224816	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224822	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224834	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224846	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224858	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224863	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224864	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum monococcum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224866	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224867	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum monococcum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224868	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum monococcum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224869	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224870	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Eragrostis tef	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224873	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Eragrostis tef	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224875	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224876	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Hordeum vulgare	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224878	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224879	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Hordeum vulgare	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224881	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224882	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Lolium arundinaceum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224883	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Lolium arundinaceum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224884	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224885	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Lolium arundinaceum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224887	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224888	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Bothriochloa bladhii	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224890	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224891	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224893	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224894	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224897	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Bothriochloa bladhii	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224899	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224900	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Secale cereale	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224901	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Secale cereale	Endosphere	Not available for this type of experiment	341F,785R
SRR5224902	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224903	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224904	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5224905	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224906	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224907	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5224909	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224910	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224912	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224914	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224915	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Brachypodium distachyon	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224916	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Brachypodium distachyon	Endosphere	Not available for this type of experiment	341F,785R
SRR5224917	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224919	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum turgidum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224920	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum turgidum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224921	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224922	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum turgidum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224923	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum turgidum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224924	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224925	naylor2017drought	Naylor et al. (2017)	Control	Asterids	Solanum lycopersicum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224926	naylor2017drought	Naylor et al. (2017)	Control	Asterids	Solanum lycopersicum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224927	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224928	naylor2017drought	Naylor et al. (2017)	Drought	Asterids	Solanum lycopersicum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224929	naylor2017drought	Naylor et al. (2017)	Drought	Asterids	Solanum lycopersicum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224931	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Avena sativa	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224932	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Avena sativa	Endosphere	Not available for this type of experiment	341F,785R
SRR5224934	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Avena sativa	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224935	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Avena sativa	Endosphere	Not available for this type of experiment	341F,785R
SRR5224936	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224937	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224938	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Triticum aestivum	Endosphere	Not available for this type of experiment	341F,785R
SRR5224939	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224940	naylor2017drought	Naylor et al. (2017)	Drought	BOP clade	Triticum aestivum	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224942	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224945	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224948	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224949	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224950	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Endosphere	Not available for this type of experiment	341F,785R
SRR5224951	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224952	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghastrum nutans	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224953	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghastrum nutans	Endosphere	Not available for this type of experiment	341F,785R
SRR5224954	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224955	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224956	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Cenchrus americanus	Endosphere	Not available for this type of experiment	341F,785R
SRR5224957	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224958	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Cenchrus americanus	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224960	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224961	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224963	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224964	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224966	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224967	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224968	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghastrum nutans	Endosphere	Not available for this type of experiment	341F,785R
SRR5224969	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224970	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224971	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Miscanthus sinensis	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224973	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224974	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Miscanthus sinensis	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224976	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224977	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224979	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224980	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Zea mays	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224983	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224984	naylor2017drought	Naylor et al. (2017)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR5224985	naylor2017drought	Naylor et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224986	naylor2017drought	Naylor et al. (2017)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR5224988	naylor2017drought	Naylor et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR5224989	naylor2017drought	Naylor et al. (2017)	Control	BOP clade	Hordeum vulgare	Rhizosphere	Not available for this type of experiment	341F,785R
