#SampleID	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Dadabacteria;c__Dadabacteriia	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66
SRR8744327	0.0	4006.0	738.0	143.0	4871.0	18.0	3627.0	479.0	1038.0	1046.0	0.0	4.0	146.0	28.0	2901.0	0.0	43.0	0.0	0.0	4.0	0.0	3.0	32.0	4.0	8.0	0.0	6.0	0.0	20.0	0.0	5.0	0.0	5.0	0.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744330	11.0	4756.0	2291.0	807.0	4686.0	68.0	3185.0	1717.0	2283.0	5529.0	15.0	6.0	472.0	49.0	579.0	2.0	244.0	19.0	9.0	3.0	27.0	0.0	135.0	2.0	43.0	0.0	15.0	0.0	0.0	0.0	7.0	0.0	4.0	16.0	77.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	63.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744333	0.0	3972.0	121.0	0.0	4431.0	11.0	3355.0	45.0	152.0	84.0	0.0	0.0	91.0	0.0	4774.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744336	0.0	7691.0	5366.0	363.0	8646.0	141.0	3371.0	1757.0	3709.0	6762.0	0.0	34.0	426.0	78.0	1096.0	0.0	364.0	2.0	0.0	7.0	18.0	0.0	31.0	0.0	72.0	0.0	18.0	0.0	42.0	0.0	0.0	26.0	0.0	0.0	42.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR8744345	0.0	8663.0	4105.0	483.0	13543.0	157.0	6261.0	1526.0	2773.0	7324.0	0.0	16.0	469.0	72.0	3691.0	2.0	159.0	0.0	0.0	5.0	0.0	0.0	19.0	0.0	75.0	0.0	0.0	0.0	35.0	0.0	5.0	15.0	0.0	4.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744347	11.0	4680.0	1075.0	200.0	3132.0	88.0	4822.0	385.0	1406.0	1039.0	0.0	12.0	400.0	14.0	2307.0	0.0	188.0	6.0	8.0	5.0	21.0	0.0	62.0	5.0	58.0	0.0	6.0	0.0	11.0	0.0	16.0	0.0	0.0	8.0	40.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
SRR8744348	0.0	4196.0	2224.0	737.0	4664.0	140.0	2709.0	1562.0	2867.0	6128.0	0.0	5.0	402.0	61.0	514.0	0.0	238.0	79.0	10.0	13.0	0.0	0.0	126.0	0.0	28.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	133.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744349	0.0	3844.0	1606.0	488.0	3763.0	88.0	2663.0	1233.0	1770.0	4174.0	0.0	10.0	397.0	0.0	587.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	129.0	3.0	22.0	0.0	10.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	4.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744350	0.0	2900.0	1857.0	65.0	4100.0	0.0	1110.0	538.0	1868.0	3011.0	0.0	10.0	170.0	6.0	343.0	0.0	28.0	29.0	0.0	0.0	9.0	0.0	0.0	0.0	45.0	0.0	7.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744351	15.0	12029.0	7961.0	659.0	10896.0	265.0	5416.0	2965.0	4640.0	7232.0	0.0	46.0	778.0	142.0	2653.0	0.0	452.0	45.0	0.0	23.0	9.0	0.0	26.0	0.0	162.0	0.0	82.0	0.0	92.0	0.0	0.0	35.0	0.0	11.0	111.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	3.0	52.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744355	6.0	13480.0	9324.0	603.0	10147.0	264.0	5874.0	3258.0	4842.0	7769.0	0.0	45.0	1060.0	139.0	3000.0	0.0	626.0	155.0	10.0	19.0	0.0	0.0	21.0	0.0	155.0	0.0	14.0	0.0	117.0	0.0	13.0	19.0	3.0	0.0	58.0	0.0	12.0	0.0	8.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744356	0.0	2489.0	994.0	366.0	2605.0	62.0	1459.0	670.0	1498.0	2692.0	0.0	4.0	188.0	30.0	425.0	0.0	148.0	6.0	4.0	0.0	0.0	0.0	80.0	0.0	30.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	24.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744357	3.0	7430.0	3311.0	1085.0	6739.0	164.0	4744.0	2902.0	3718.0	6375.0	0.0	19.0	655.0	249.0	1850.0	0.0	514.0	0.0	10.0	30.0	0.0	0.0	263.0	19.0	76.0	0.0	9.0	0.0	61.0	0.0	8.0	0.0	23.0	21.0	261.0	0.0	13.0	18.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	93.0	2.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744358	29.0	9107.0	3587.0	1149.0	6628.0	252.0	4837.0	3472.0	3739.0	7739.0	0.0	29.0	822.0	199.0	1326.0	15.0	346.0	134.0	0.0	8.0	13.0	5.0	313.0	14.0	66.0	0.0	37.0	0.0	0.0	0.0	9.0	12.0	0.0	16.0	140.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	58.0	0.0	9.0	0.0	106.0	0.0	3.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744359	0.0	7158.0	3336.0	439.0	6598.0	288.0	5327.0	1592.0	2658.0	5831.0	7.0	24.0	532.0	87.0	1197.0	0.0	337.0	80.0	0.0	14.0	29.0	0.0	16.0	0.0	148.0	0.0	52.0	0.0	56.0	0.0	0.0	13.0	0.0	0.0	49.0	0.0	14.0	0.0	0.0	2.0	8.0	7.0	12.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744362	3.0	4040.0	2141.0	57.0	4137.0	19.0	3184.0	383.0	1222.0	1026.0	0.0	13.0	164.0	12.0	1737.0	0.0	72.0	29.0	0.0	0.0	0.0	0.0	18.0	5.0	68.0	0.0	0.0	0.0	6.0	0.0	5.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744364	0.0	6028.0	3207.0	163.0	8348.0	54.0	3054.0	1236.0	3119.0	6165.0	0.0	12.0	437.0	38.0	1102.0	0.0	212.0	57.0	0.0	4.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	43.0	0.0	0.0	24.0	0.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744365	0.0	4483.0	3048.0	279.0	8327.0	69.0	2774.0	468.0	2392.0	3645.0	8.0	21.0	250.0	36.0	923.0	0.0	86.0	7.0	0.0	0.0	12.0	0.0	6.0	0.0	46.0	0.0	30.0	0.0	0.0	0.0	3.0	13.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744366	0.0	2729.0	99.0	0.0	4122.0	0.0	2993.0	46.0	204.0	135.0	0.0	0.0	33.0	0.0	4292.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744367	0.0	5439.0	4074.0	228.0	7887.0	96.0	2440.0	848.0	2939.0	4806.0	3.0	5.0	328.0	59.0	810.0	0.0	138.0	50.0	0.0	10.0	0.0	0.0	9.0	0.0	34.0	0.0	16.0	0.0	38.0	0.0	3.0	29.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744368	14.0	3979.0	335.0	20.0	2743.0	27.0	4375.0	164.0	508.0	458.0	0.0	0.0	100.0	0.0	3186.0	0.0	56.0	17.0	0.0	0.0	5.0	0.0	28.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744370	0.0	3422.0	671.0	35.0	4470.0	15.0	5776.0	93.0	376.0	748.0	0.0	4.0	103.0	7.0	2596.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744381	3.0	3340.0	508.0	75.0	3807.0	13.0	2887.0	290.0	419.0	473.0	0.0	2.0	216.0	22.0	1590.0	4.0	53.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	25.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8744385	6.0	6654.0	3715.0	520.0	4151.0	105.0	3882.0	2534.0	3813.0	4029.0	14.0	31.0	694.0	125.0	1259.0	0.0	628.0	104.0	0.0	9.0	13.0	0.0	185.0	10.0	65.0	0.0	13.0	0.0	0.0	0.0	20.0	0.0	2.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	9.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	80.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
